Sample	Chromosome	Start Position	End Position	Num markers	Seg.CN
51P1	chr17	156218	37874251	5856	0.0173747
51P1	chr17	38195871	83135126	7696	0.00999987
51P1	chr18	117084	80247350	4283	-0.0675427
51P1	chr19	110970	25027980	6307	0.0289871
51P1	chr19	27126811	54635722	6129	0.00132536
51P1	chr19	54636729	54668021	12	-1.32865
51P1	chr19	54668521	58571429	1108	0.0105221
51P1	chr20	87707	51264099	4723	-0.105237
51P1	chr20	51264099	56904485	251	0.37841
51P1	chr20	56904485	63177999	663	0.772888
51P1	chr20	63179086	63862952	246	0.404351
51P1	chr20	63865363	64273602	123	0.0969244
51P1	chr21	4942906	46664374	2529	-0.00304958
51P1	chr22	10395631	50782296	4934	0.0262339
51P1	chrX	150500	120875450	7318	-0.649831
51P1	chrX	121047962	156007790	2313	-0.600637
51P1	chrY	2786986	9255287	119	0.0719046
51P1	chrY	9547584	12391369	24	1.73033
51P1	chrY	12392643	21386263	250	-0.0338723
51P1	chrY	21386763	56959891	41	2.02407
52P1	chr1	69381	1657485	377	0.233052
52P1	chr1	1660102	8359988	815	0.0661533
52P1	chr1	8361215	53825938	6842	0.223992
52P1	chr1	53827996	125312698	5099	-0.138129
52P1	chr1	143281044	248918365	11298	0.0902819
52P1	chr2	41605	90525254	6751	-0.0911105
52P1	chr2	91283966	242003780	12083	-0.104688
52P1	chr3	150500	198038669	15195	-0.0849308
52P1	chr4	59429	9172672	1190	0.0165571
52P1	chr4	9368889	190026768	9462	-0.11341
52P1	chr5	140305	47365108	2385	0.0898539
52P1	chr5	49488671	181260815	9523	-0.0294779
52P1	chr6	150500	32459319	3102	0.0473928
52P1	chr6	32741441	170583749	9863	-0.00444888
52P1	chr7	150500	143478798	10738	0.089247
52P1	chr7	143623899	159142547	1233	0.126588
52P1	chr8	150500	145054159	8906	-0.135865
52P1	chr9	154630	45525913	2611	-0.122431
52P1	chr9	60497470	138177264	7303	-0.101477
52P1	chr10	49179	79614115	5246	-0.0612444
52P1	chr10	79907667	133626306	5045	-0.0562925
52P1	chr11	150500	50877111	4954	-0.0234691
52P1	chr11	51026130	74298363	4220	-0.147665
52P1	chr11	74302366	134986058	4861	0.00391036
52P1	chr12	99144	9443678	1625	0.0435538
52P1	chr12	9595271	133234356	12016	-0.0833018
52P1	chr13	15879861	57017795	2765	-0.236153
52P1	chr13	57171357	114326283	2148	-0.0989893
52P1	chr14	15939217	106874055	7790	-0.0379417
52P1	chr15	16962086	84444649	7309	0.033767
52P1	chr15	84603925	101922767	1368	0.0683249
52P1	chr16	47427	38279231	5017	0.162824
52P1	chr16	46324795	90094829	4664	-0.0260255
52P1	chr17	156218	37874251	5856	0.0121652
52P1	chr17	38195871	46352266	2311	0.0300586
52P1	chr17	46352766	46704856	33	-0.730113
52P1	chr17	46710960	83135126	5352	0.0474787
52P1	chr18	117084	80247350	4283	-0.11557
52P1	chr19	110970	25027980	6307	0.00512955
52P1	chr19	27126811	58571429	7249	-0.0134692
52P1	chr20	87707	64273602	6006	0.0642088
52P1	chr21	4942906	46664374	2529	-0.0158523
52P1	chr22	10395631	38986093	3149	-0.000378136
52P1	chr22	38986297	38989612	2	-25.6676
52P1	chr22	38991329	50233528	1485	0.0208725
52P1	chr22	50240154	50265496	36	-0.890624
52P1	chr22	50265579	50782296	262	0.109611
52P1	chrX	150500	120875450	7318	0.259014
52P1	chrX	121047962	156007790	2313	0.397927
52P1	chrY	2786986	2979728	22	-17.123
52P1	chrY	2979763	6868464	52	-2.85709
52P1	chrY	6868729	9255287	45	-13.5155
52P1	chrY	9547584	12720086	32	-4.29434
52P1	chrY	12720586	13479667	111	-21.515
52P1	chrY	13480167	18546285	49	-5.19091
52P1	chrY	18546785	22314765	90	-16.2287
52P1	chrY	22315265	56959891	33	-5.10514
54P1	chr1	69381	125312698	13133	-0.0714994
54P1	chr1	143281044	152601018	1190	-0.00350496
54P1	chr1	152601518	152614100	2	-22.1208
54P1	chr1	152622831	183238423	4314	0.0171809
54P1	chr1	183239361	248918365	5792	0.146311
54P1	chr2	41605	90525254	6751	-0.0386223
54P1	chr2	91283966	242003780	12083	-0.0631792
54P1	chr3	150500	198038669	15195	-0.0152202
54P1	chr4	59429	9172672	1190	-0.00517931
54P1	chr4	9368889	190026768	9462	-0.0355967
54P1	chr5	140305	47365108	2385	-0.00254975
54P1	chr5	49488671	181260815	9523	-0.0292841
54P1	chr6	150500	29087250	1864	-0.0259218
54P1	chr6	29100942	29629247	82	0.286362
54P1	chr6	29630455	32294125	1124	-0.0213422
54P1	chr6	32299919	32459319	32	-0.379605
54P1	chr6	32741441	57007680	3178	-0.0018539
54P1	chr6	57008180	157201490	5691	-0.179041
54P1	chr6	157203863	160437213	413	0.0177293
54P1	chr6	160442757	170583749	581	-0.152567
54P1	chr7	150500	62998928	3969	0.125668
54P1	chr7	62998928	142021083	6431	-0.0343837
54P1	chr7	142021584	143478798	338	0.0596475
54P1	chr7	143623899	159142547	1233	0.00509352
54P1	chr8	150500	145054159	8906	-0.0575351
54P1	chr9	154630	27694530	1388	-0.16889
54P1	chr9	27694530	45525913	1223	-0.0103008
54P1	chr9	60497470	138177264	7303	-0.00899377
54P1	chr10	49179	79614115	5246	-0.0472305
54P1	chr10	79907667	133626306	5045	-0.0256092
54P1	chr11	150500	50877111	4954	0.0101277
54P1	chr11	51026130	134986058	9081	0.0344215
54P1	chr12	99144	9443678	1625	-0.012311
54P1	chr12	9595271	133234356	12016	-0.0807679
54P1	chr13	15879861	18126913	15	0.404469
54P1	chr13	18126913	40793283	1676	-0.179874
54P1	chr13	40799054	57017795	1074	-0.0253969
54P1	chr13	57171357	114326283	2148	-0.0346597
54P1	chr14	15939217	106874055	7790	-0.081253
54P1	chr15	16962086	84444649	7309	-0.0198922
54P1	chr15	84603925	101922767	1368	0.0127737
54P1	chr16	47427	38279231	5017	-0.0144497
54P1	chr16	46324795	90094829	4664	-0.0060207
54P1	chr17	156218	21784558	4112	-0.109768
54P1	chr17	21784558	37874251	1744	0.148136
54P1	chr17	38195871	83135126	7696	0.0432293
54P1	chr18	117084	70145785	3857	-0.0352686
54P1	chr18	70148898	78979772	284	0.235239
54P1	chr18	78980272	80247350	142	-0.150217
54P1	chr19	110970	25027980	6307	-0.0420355
54P1	chr19	27126811	39735075	2016	-0.0396641
54P1	chr19	39737935	51878517	3435	-0.168354
54P1	chr19	51880320	53796031	400	-0.333244
54P1	chr19	53798240	58571429	1398	-0.172958
54P1	chr20	87707	64273602	6006	-0.00529534
54P1	chr21	4942906	46664374	2529	0.0845033
54P1	chr22	10395631	50782296	4934	-0.0172316
54P1	chrX	150500	2830197	164	-0.0980419
54P1	chrX	2830697	58061995	3824	0.332043
54P1	chrX	58061995	120875450	3330	0.441232
54P1	chrX	121047962	156007790	2313	0.458174
54P1	chrY	2786986	2979114	20	-22.0437
54P1	chrY	2979114	6868464	54	-2.91753
54P1	chrY	6868729	9255287	45	-14.072
54P1	chrY	9547584	12708945	30	-2.24366
54P1	chrY	12709445	13705261	116	-22.1357
54P1	chrY	13705761	18546285	46	-4.7309
54P1	chrY	18546785	22314765	90	-18.3719
54P1	chrY	22315265	56959891	33	-5.24638
65P1	chr1	69381	1629706	355	0.0298199
65P1	chr1	1632709	1753062	62	-0.506548
65P1	chr1	1753564	6887725	658	-0.0329782
65P1	chr1	6888225	62274819	7594	0.108348
65P1	chr1	62274819	125312698	4464	0.0013038
65P1	chr1	143281044	248918365	11298	0.279062
65P1	chr2	41605	90525254	6751	-0.036646
65P1	chr2	91283966	242003780	12083	-0.0654312
65P1	chr3	150500	183092547	13570	-0.0654555
65P1	chr3	183094556	198038669	1625	-0.579849
65P1	chr4	59429	9172672	1190	-0.0700446
65P1	chr4	9368889	190026768	9462	-0.089504
65P1	chr5	140305	2171119	318	0.343565
65P1	chr5	2171119	38960535	1638	0.478427
65P1	chr5	38962312	39130612	32	-0.0628134
65P1	chr5	39134207	47365108	397	0.42225
65P1	chr5	49488671	180948948	9457	0.444732
65P1	chr5	180949236	181002785	9	-20.5544
65P1	chr5	181003855	181260815	57	0.468828
65P1	chr6	150500	32459319	3102	-0.00437806
65P1	chr6	32741441	170583749	9863	-0.0577793
65P1	chr7	150500	143478798	10738	0.483871
65P1	chr7	143623899	159142547	1233	0.488067
65P1	chr8	150500	145054159	8906	-0.0695191
65P1	chr9	154630	45525913	2611	-0.0326351
65P1	chr9	60497470	138177264	7303	-0.0497702
65P1	chr10	49179	79614115	5246	-0.0544837
65P1	chr10	79907667	133626306	5045	-0.0301596
65P1	chr11	150500	50877111	4954	0.491356
65P1	chr11	51026130	134986058	9081	0.49478
65P1	chr12	99144	9443678	1625	0.00811874
65P1	chr12	9595271	47791708	2534	-0.098434
65P1	chr12	47791868	58914338	3140	0.0155632
65P1	chr12	58919426	68315267	494	-0.0703654
65P1	chr12	68316075	92878851	1292	-0.156563
65P1	chr12	92891626	133234356	4556	-0.00082891
65P1	chr13	15879861	57017795	2765	-0.0845165
65P1	chr13	57171357	114326283	2148	-0.0895792
65P1	chr14	15939217	106874055	7790	0.479869
65P1	chr15	16962086	84444649	7309	-0.0337299
65P1	chr15	84603925	101922767	1368	0.00419124
65P1	chr16	47427	38279231	5017	0.533775
65P1	chr16	46324795	90094829	4664	0.500484
65P1	chr17	156218	16972077	3328	0.00853965
65P1	chr17	16972577	17591628	85	-0.63679
65P1	chr17	17592128	22451503	706	-0.0690625
65P1	chr17	22451503	27646590	70	-0.411487
65P1	chr17	27647027	36090060	1419	-0.0117316
65P1	chr17	36090560	36212571	12	-2.43738
65P1	chr17	36213071	37874251	236	-0.0332274
65P1	chr17	38195871	46286091	2306	0.00316374
65P1	chr17	46331024	46673911	32	-1.62277
65P1	chr17	46674411	83135126	5358	-0.0442419
65P1	chr18	117084	15452504	1105	-0.0538152
65P1	chr18	15452504	20951389	38	-0.937288
65P1	chr18	20953575	80247350	3140	-0.0483264
65P1	chr19	110970	25027980	6307	0.02386
65P1	chr19	27126811	36339721	1042	-0.163409
65P1	chr19	36340221	37771696	300	-0.387461
65P1	chr19	37773660	51630218	4072	-0.104078
65P1	chr19	51643534	51645532	3	-25.8924
65P1	chr19	51645779	58571429	1832	-0.247522
65P1	chr20	87707	59845267	5235	0.00706511
65P1	chr20	59847112	59922415	43	-0.38697
65P1	chr20	59922915	64273602	728	-0.108477
65P1	chr21	4942906	46664374	2529	-0.0591224
65P1	chr22	10395631	50782296	4934	-0.0409095
65P1	chrX	150500	2774741	154	-0.728168
65P1	chrX	2782063	120875450	7164	0.456995
65P1	chrX	121047962	149505139	1280	0.461825
65P1	chrX	149505639	154762983	883	0.34396
65P1	chrX	154764896	155659573	128	0.457437
65P1	chrX	155659573	156007790	22	-0.431091
65P1	chrY	2786986	2979995	23	-19.7305
65P1	chrY	2980495	6868249	50	-3.02166
65P1	chrY	6868249	9255287	46	-13.8048
65P1	chrY	9547584	12708945	30	-5.18652
65P1	chrY	12709445	13396974	104	-22.6149
65P1	chrY	13397474	18466645	56	-8.73181
65P1	chrY	18467711	22627059	94	-18.699
65P1	chrY	22627059	56959891	31	-7.75348
cn106P	chr1	69381	125312698	13133	-0.0932825
cn106P	chr1	143281044	248918365	11298	0.14029
cn106P	chr2	41605	90525254	6751	-0.0817454
cn106P	chr2	91283966	242003780	12083	-0.0887005
cn106P	chr3	150500	45394689	3417	-0.124333
cn106P	chr3	45400242	58806458	3093	-0.367997
cn106P	chr3	58806958	198038669	8685	-0.0282172
cn106P	chr4	59429	9172672	1190	-0.205569
cn106P	chr4	9368889	190026768	9462	-0.205823
cn106P	chr5	140305	47365108	2385	0.0913551
cn106P	chr5	49488671	181260815	9523	-0.0607907
cn106P	chr6	150500	32459319	3102	-0.100214
cn106P	chr6	32741441	170583749	9863	-0.086199
cn106P	chr7	150500	143478798	10738	0.053845
cn106P	chr7	143623899	159142547	1233	0.0514872
cn106P	chr8	150500	43318624	3116	-0.113989
cn106P	chr8	43319124	145054159	5790	0.110297
cn106P	chr9	154630	45525913	2611	-0.0692884
cn106P	chr9	60497470	138177264	7303	-0.0713721
cn106P	chr10	49179	79614115	5246	-0.0154129
cn106P	chr10	79907667	133626306	5045	-0.041582
cn106P	chr11	150500	50877111	4954	-0.0671412
cn106P	chr11	51026130	134986058	9081	0.0413046
cn106P	chr12	99144	9443678	1625	-0.0836369
cn106P	chr12	9595271	133234356	12016	-0.081468
cn106P	chr13	15879861	18426520	17	0.676867
cn106P	chr13	18426520	20567997	127	-0.221156
cn106P	chr13	20574377	57017795	2621	0.185526
cn106P	chr13	57171357	114326283	2148	0.176387
cn106P	chr14	15939217	106874055	7790	0.0170104
cn106P	chr15	16962086	84444649	7309	-0.132262
cn106P	chr15	84603925	101922767	1368	0.0552604
cn106P	chr16	47427	38279231	5017	0.0316718
cn106P	chr16	46324795	90094829	4664	0.0471943
cn106P	chr17	156218	10300965	2596	-0.202821
cn106P	chr17	10301568	37874251	3260	0.0309845
cn106P	chr17	38195871	83135126	7696	0.0809148
cn106P	chr18	117084	15452504	1105	0.0246924
cn106P	chr18	15452504	20950881	37	0.76129
cn106P	chr18	20951381	26476012	520	0.226229
cn106P	chr18	26476512	80247350	2621	-0.078498
cn106P	chr19	110970	5933481	1677	-0.0219915
cn106P	chr19	5941618	17330016	3491	0.391002
cn106P	chr19	17330122	25027980	1139	0.169563
cn106P	chr19	27126811	51630218	5414	-0.166509
cn106P	chr19	51643534	51645532	3	-26.3361
cn106P	chr19	51645779	58571429	1832	-0.205901
cn106P	chr20	87707	26068653	1959	-0.254473
cn106P	chr20	26069704	26507486	6	-0.0157213
cn106P	chr20	26507486	28449091	13	1.21763
cn106P	chr20	28449091	64273602	4028	-0.00281847
cn106P	chr21	4942906	46664374	2529	0.0207771
cn106P	chr22	10395631	19479087	376	-0.200349
cn106P	chr22	19479966	21637072	424	0.00333923
cn106P	chr22	21642334	32430844	1551	-0.216484
cn106P	chr22	32431344	37244150	406	0.00190582
cn106P	chr22	37244650	38962215	387	0.200859
cn106P	chr22	38962492	40770331	285	-0.171695
cn106P	chr22	40770831	50782296	1505	0.214594
cn106P	chrX	150500	120875450	7318	-1.04815
cn106P	chrX	121047962	156007790	2313	-0.997175
cn106P	chrY	2786986	9255287	119	-0.689274
cn106P	chrY	9547584	56959891	315	-0.650916
cn107P	chr1	69381	125312698	13133	0.0566125
cn107P	chr1	143281044	248918365	11298	0.323986
cn107P	chr2	41605	90525254	6751	0.0427908
cn107P	chr2	91283966	242003780	12083	0.0321457
cn107P	chr3	150500	198038669	15195	0.023264
cn107P	chr4	59429	9172672	1190	-0.0900768
cn107P	chr4	9368889	190026768	9462	-0.14917
cn107P	chr5	140305	47365108	2385	0.313826
cn107P	chr5	49488671	181260815	9523	-0.0560232
cn107P	chr6	150500	32459319	3102	-0.0928154
cn107P	chr6	32741441	170583749	9863	-0.126946
cn107P	chr7	150500	62401254	3965	0.339743
cn107P	chr7	62401254	76515253	900	0.127363
cn107P	chr7	76515753	96673258	1373	-0.0176529
cn107P	chr7	96674359	99908814	418	0.0919493
cn107P	chr7	99909562	102703367	780	0.173935
cn107P	chr7	102703867	143478798	3302	0.0532224
cn107P	chr7	143623899	159142547	1233	0.0730887
cn107P	chr8	150500	145054159	8906	-0.00951565
cn107P	chr9	154630	45525913	2611	0.18362
cn107P	chr9	60497470	138177264	7303	-0.103252
cn107P	chr10	49179	41563476	2573	0.466223
cn107P	chr10	41563476	79614115	2673	-0.119862
cn107P	chr10	79907667	133626306	5045	-0.127453
cn107P	chr11	150500	50877111	4954	-0.100545
cn107P	chr11	51026130	134986058	9081	-0.107067
cn107P	chr12	99144	9443678	1625	-0.0913594
cn107P	chr12	9595271	53669950	4208	-0.132506
cn107P	chr12	53670054	57479424	1180	0.099905
cn107P	chr12	57479729	108811330	3601	0.0192663
cn107P	chr12	108817035	133234356	3027	0.111948
cn107P	chr13	15879861	37598728	1522	-0.327842
cn107P	chr13	37599228	57017795	1243	-0.148115
cn107P	chr13	57171357	114326283	2148	-0.168726
cn107P	chr14	15939217	20354249	109	0.0886234
cn107P	chr14	20354806	24185972	1053	-0.0877819
cn107P	chr14	24186126	106874055	6628	0.0514022
cn107P	chr15	16962086	84444649	7309	-0.108997
cn107P	chr15	84603925	101922767	1368	-0.10147
cn107P	chr16	47427	24777360	3515	-0.0400461
cn107P	chr16	24777860	33982826	1468	0.120784
cn107P	chr16	33984518	38279231	34	-0.272471
cn107P	chr16	46324795	71162732	2779	0.0751281
cn107P	chr16	71163232	90094829	1885	-0.253238
cn107P	chr17	156218	37874251	5856	-0.205437
cn107P	chr17	38195871	49226693	2803	0.0874121
cn107P	chr17	49227193	83135126	4893	0.235835
cn107P	chr18	117084	80247350	4283	-0.24393
cn107P	chr19	110970	25027980	6307	0.144263
cn107P	chr19	27126811	47309900	3925	0.104585
cn107P	chr19	47319778	58571429	3324	0.262314
cn107P	chr20	87707	64273602	6006	-0.0985044
cn107P	chr21	4942906	46664374	2529	-0.109137
cn107P	chr22	10395631	29125418	1603	0.0835061
cn107P	chr22	29125918	50782296	3331	-0.0728846
cn107P	chrX	150500	120875450	7318	-1.11424
cn107P	chrX	121047962	156007790	2313	-1.12849
cn107P	chrY	2786986	9255287	119	0.319449
cn107P	chrY	9547584	56959891	315	0.335037
