Sample	Chromosome	Start Position	End Position	Num markers	Seg.CN
cn93C	chrX	155659573	156007790	22	-0.972413
cn93C	chrY	2786986	2979995	23	-16.8319
cn93C	chrY	2980495	6868464	51	-2.99556
cn93C	chrY	6868729	9255287	45	-10.0454
cn93C	chrY	9547584	12708945	30	-5.20548
cn93C	chrY	12709445	13479667	113	-20.7972
cn93C	chrY	13480167	19586709	74	-7.37357
cn93C	chrY	19589520	56959891	98	-13.4778
cn93P	chr1	69381	50047664	7540	0.270744
cn93P	chr1	50048164	125312698	5593	-0.319882
cn93P	chr1	143281044	248918365	11298	0.210255
cn93P	chr2	41605	90525254	6751	-0.00416309
cn93P	chr2	91283966	242003780	12083	-0.0147902
cn93P	chr3	150500	198038669	15195	-0.0641008
cn93P	chr4	59429	9172672	1190	-0.00173695
cn93P	chr4	9368889	190026768	9462	-0.0406338
cn93P	chr5	140305	47365108	2385	0.0992268
cn93P	chr5	49488671	137753453	5034	-0.325885
cn93P	chr5	137753453	181260815	4489	0.0281388
cn93P	chr6	150500	32459319	3102	0.0339009
cn93P	chr6	32741441	170583749	9863	-0.010797
cn93P	chr7	150500	143478798	10738	-0.0234904
cn93P	chr7	143623899	159142547	1233	-0.0140744
cn93P	chr8	150500	32764074	2272	-0.316365
cn93P	chr8	32764074	145054159	6634	-0.0181149
cn93P	chr9	154630	45525913	2611	-0.116335
cn93P	chr9	60497470	138177264	7303	-0.251522
cn93P	chr10	49179	79614115	5246	-0.00838293
cn93P	chr10	79907667	133626306	5045	-0.00424703
cn93P	chr11	150500	50877111	4954	-0.0610487
cn93P	chr11	51026130	134986058	9081	-0.0394616
cn93P	chr12	99144	9443678	1625	-0.271985
cn93P	chr12	9595271	23950876	1150	-0.313235
cn93P	chr12	23951376	133234356	10866	0.0108341
cn93P	chr13	15879861	57017795	2765	-0.11675
cn93P	chr13	57171357	114326283	2148	-0.112623
cn93P	chr14	15939217	106874055	7790	0.00912894
cn93P	chr15	16962086	27026821	317	-0.0129803
cn93P	chr15	27027321	66986699	4949	-0.271753
cn93P	chr15	66994683	84444649	2043	-0.0055617
cn93P	chr15	84603925	101922767	1368	0.0165153
cn93P	chr16	47427	38279231	5017	0.2963
cn93P	chr16	46324795	90094829	4664	0.268052
cn93P	chr17	156218	27645351	4187	-0.256688
cn93P	chr17	27645858	37874251	1669	0.0351861
cn93P	chr17	38195871	83135126	7696	0.0510309
cn93P	chr18	117084	80247350	4283	-0.317715
cn93P	chr19	110970	25027980	6307	-0.242804
cn93P	chr19	27126811	33463043	321	0.0404256
cn93P	chr19	33463984	37334176	908	-0.25677
cn93P	chr19	37335168	39539604	765	0.0564165
cn93P	chr19	39540581	58571429	5255	-0.254718
cn93P	chr20	87707	32584069	2238	-0.291775
cn93P	chr20	32585390	42082019	1323	0.0360126
cn93P	chr20	42084679	45252421	309	-0.259653
cn93P	chr20	45252999	46596344	374	0.0257255
cn93P	chr20	46599968	49945490	364	-0.278257
cn93P	chr20	49946133	64273602	1398	0.0236027
cn93P	chr21	4942906	46664374	2529	0.0283118
cn93P	chr22	10395631	50782296	4934	0.035583
cn93P	chrX	150500	2830197	164	-0.963028
cn93P	chrX	2830697	120875450	7154	-0.00488825
cn93P	chrX	121047962	155659573	2291	0.159612
cn93P	chrX	155659573	156007790	22	-0.832828
cn93P	chrY	2786986	2976851	18	-20.8646
cn93P	chrY	2977937	6868464	56	-3.00641
cn93P	chrY	6868729	9255287	45	-10.6823
cn93P	chrY	9547584	12708945	30	-4.63874
cn93P	chrY	12709445	13705261	116	-20.458
cn93P	chrY	13705761	18547302	48	-5.51239
cn93P	chrY	18547776	22314765	88	-16.2763
cn93P	chrY	22315265	56959891	33	-5.25639
